drive_id,model,disk_id,windows,positive_windows,max_probability,mean_probability,first_probability,last_probability,drive_label,fold
MB2_43483,MB2,43483,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_28711,MB1,28711,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_25358,MB2,25358,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_1249,MB1,1249,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_34306,MB2,34306,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_26367,MB1,26367,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_21472,MB2,21472,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_27795,MB1,27795,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_21638,MB1,21638,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_21773,MB1,21773,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_18850,MB1,18850,623,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB2_26497,MB2,26497,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_20178,MB1,20178,606,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_37206,MB2,37206,670,0,0.2680329,0.044667903,0.0,0.2680329,0,B
MB1_43954,MB1,43954,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_3674,MB2,3674,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_43143,MB2,43143,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_43907,MB2,43907,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_39628,MB1,39628,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_24724,MB1,24724,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_31561,MB2,31561,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_11902,MB1,11902,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_23766,MB2,23766,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_26835,MB1,26835,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_48484,MB2,48484,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_3592,MB2,3592,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_17367,MB1,17367,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_32441,MB1,32441,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_21328,MB2,21328,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_9332,MB2,9332,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_48512,MB2,48512,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_24503,MB1,24503,361,30,0.49315268,0.49315268,0.49315268,0.49315268,1,B
MB2_21762,MB2,21762,669,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB1_34123,MB1,34123,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_18980,MB1,18980,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_2749,MB1,2749,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_11326,MB2,11326,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_21459,MB2,21459,667,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_30539,MB1,30539,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_38770,MB1,38770,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_8393,MB1,8393,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_33198,MB2,33198,624,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_8937,MB2,8937,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_38617,MB2,38617,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_14135,MB1,14135,75,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_20194,MB1,20194,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_28717,MB2,28717,569,30,0.49315268,0.49315268,0.49315268,0.49315268,1,B
MB1_39451,MB1,39451,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_21673,MB2,21673,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_11283,MB2,11283,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_30864,MB1,30864,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_5088,MB2,5088,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_10819,MB2,10819,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_38240,MB2,38240,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_23015,MB2,23015,168,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_33308,MB1,33308,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_48728,MB2,48728,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_6096,MB2,6096,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_13919,MB2,13919,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_18139,MB1,18139,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_17980,MB2,17980,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_39512,MB2,39512,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_8934,MB2,8934,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_1332,MB1,1332,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_14558,MB1,14558,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_22847,MB2,22847,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_41738,MB2,41738,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_28753,MB1,28753,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_7597,MB2,7597,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_44272,MB2,44272,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_25175,MB2,25175,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_3141,MB2,3141,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_14806,MB2,14806,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_10481,MB1,10481,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_7247,MB1,7247,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_40785,MB1,40785,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_31791,MB1,31791,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_17295,MB1,17295,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_11046,MB2,11046,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_27577,MB1,27577,693,25,0.49315268,0.49315265,0.49315268,0.49315268,1,B
MB2_4235,MB2,4235,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_634,MB2,634,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_12483,MB2,12483,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_9989,MB2,9989,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_31865,MB1,31865,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_39907,MB2,39907,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_41334,MB2,41334,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_27939,MB2,27939,600,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_3608,MB2,3608,107,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_24642,MB1,24642,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_302,MB1,302,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_13088,MB2,13088,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_18957,MB1,18957,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_14152,MB2,14152,598,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_4514,MB2,4514,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_2594,MB1,2594,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_35782,MB2,35782,670,0,0.39589763,0.12713367,0.03327207,0.39589763,0,B
MB1_17344,MB1,17344,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_8734,MB2,8734,68,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_21648,MB1,21648,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_22546,MB1,22546,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_16326,MB2,16326,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_26508,MB2,26508,477,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_7693,MB2,7693,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_36517,MB1,36517,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_42458,MB2,42458,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_8928,MB1,8928,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_22514,MB1,22514,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_12045,MB2,12045,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_10004,MB1,10004,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_1558,MB1,1558,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_21329,MB1,21329,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_34891,MB1,34891,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_7082,MB1,7082,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_27400,MB2,27400,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_33906,MB2,33906,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_25405,MB1,25405,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_33401,MB1,33401,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_17492,MB2,17492,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_15213,MB1,15213,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_33833,MB2,33833,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_34228,MB1,34228,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_37523,MB2,37523,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_13762,MB2,13762,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_3465,MB1,3465,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_3020,MB1,3020,670,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_14795,MB2,14795,669,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB1_15064,MB1,15064,669,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB2_9519,MB2,9519,669,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB2_23524,MB2,23524,664,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_13609,MB1,13609,656,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_30134,MB1,30134,649,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_46191,MB2,46191,648,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_32047,MB2,32047,635,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_30805,MB2,30805,619,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_4115,MB2,4115,616,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_28641,MB1,28641,587,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_31371,MB1,31371,579,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_21781,MB1,21781,565,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_23015,MB1,23015,529,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB1_20627,MB1,20627,529,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB1_31021,MB1,31021,529,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB1_38928,MB1,38928,529,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB1_1647,MB1,1647,529,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB1_435,MB1,435,529,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB1_1625,MB1,1625,529,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB1_31216,MB1,31216,529,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB1_4882,MB1,4882,529,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB1_35723,MB1,35723,527,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB1_11626,MB1,11626,527,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB1_30301,MB1,30301,527,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB1_12203,MB1,12203,527,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB1_27552,MB1,27552,527,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB1_31993,MB1,31993,513,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_20083,MB1,20083,509,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_39088,MB1,39088,507,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_15190,MB1,15190,500,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_409,MB1,409,500,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_38619,MB1,38619,500,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_1778,MB1,1778,500,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_34421,MB1,34421,500,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_21520,MB1,21520,499,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_25662,MB1,25662,499,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_16272,MB1,16272,494,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_42458,MB1,42458,480,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_31773,MB1,31773,494,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_41107,MB1,41107,494,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_23580,MB1,23580,494,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_33775,MB1,33775,494,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_33782,MB1,33782,494,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_37398,MB1,37398,494,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_34510,MB1,34510,487,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_27971,MB1,27971,485,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_39544,MB1,39544,485,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_23158,MB1,23158,485,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_17134,MB1,17134,484,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_21993,MB1,21993,482,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_955,MB1,955,482,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_3546,MB1,3546,482,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_34178,MB1,34178,482,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_7680,MB1,7680,482,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_7602,MB1,7602,468,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_39251,MB1,39251,482,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_24373,MB2,24373,475,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_10274,MB1,10274,473,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_23022,MB1,23022,467,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_13705,MB1,13705,464,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_24112,MB1,24112,463,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_13177,MB1,13177,433,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_40390,MB1,40390,457,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_5283,MB1,5283,457,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_23537,MB1,23537,456,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_6021,MB1,6021,456,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_2973,MB1,2973,452,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_1335,MB1,1335,444,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_24070,MB1,24070,442,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_30028,MB1,30028,442,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_24075,MB1,24075,442,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_1197,MB1,1197,442,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_19260,MB1,19260,442,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_21822,MB1,21822,442,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_20138,MB1,20138,428,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_21362,MB1,21362,441,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_17606,MB1,17606,145,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB1_41725,MB1,41725,405,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_702,MB1,702,430,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_14628,MB1,14628,429,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_26640,MB1,26640,428,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_40969,MB1,40969,428,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_2450,MB1,2450,428,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_35812,MB1,35812,425,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_32207,MB1,32207,424,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_29213,MB1,29213,421,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_18304,MB1,18304,418,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_40522,MB2,40522,417,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_40805,MB2,40805,110,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_1911,MB1,1911,401,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_6140,MB1,6140,392,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB2_47790,MB2,47790,383,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_27029,MB1,27029,375,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_12190,MB1,12190,374,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_237,MB1,237,361,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_43122,MB1,43122,361,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_15865,MB1,15865,355,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_3656,MB2,3656,352,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB2_28204,MB2,28204,352,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB2_3663,MB2,3663,352,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB2_48197,MB2,48197,339,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_41615,MB2,41615,339,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_35745,MB2,35745,339,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_41802,MB1,41802,303,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_42108,MB2,42108,300,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_30946,MB1,30946,296,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_23217,MB2,23217,276,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_23325,MB1,23325,262,0,0.49315268,0.4931527,0.49315268,0.49315268,0,B
MB2_12023,MB2,12023,257,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_14435,MB1,14435,257,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_4196,MB1,4196,257,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_42545,MB1,42545,242,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_43689,MB1,43689,257,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_10913,MB1,10913,257,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_20665,MB1,20665,257,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_34545,MB1,34545,257,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_8979,MB1,8979,257,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_9781,MB1,9781,257,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_12976,MB1,12976,257,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB2_42794,MB2,42794,256,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_6241,MB1,6241,249,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_3133,MB1,3133,247,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_11330,MB1,11330,247,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_70,MB1,70,199,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_18150,MB1,18150,167,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_35285,MB1,35285,114,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_28013,MB1,28013,110,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_2634,MB1,2634,108,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_3668,MB1,3668,108,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_36498,MB1,36498,95,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB1_30629,MB1,30629,79,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_24735,MB1,24735,76,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_33840,MB1,33840,47,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB1_28553,MB1,28553,22,0,0.49315268,0.49315265,0.49315268,0.49315268,0,B
MB1_24394,MB1,24394,20,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MB1_808,MB1,808,18,0,0.49315268,0.49315268,0.49315268,0.49315268,0,B
MC1_80625,MC1,80625,671,0,0.52685905,0.5088235,0.09727066,0.4919221,0,C
MC1_171823,MC1,171823,670,0,0.52853054,0.51146704,0.5226853,0.49390128,0,C
MC1_182639,MC1,182639,670,0,0.5261414,0.5087685,0.5177269,0.4918482,0,C
MC1_65467,MC1,65467,670,0,0.5254284,0.50883836,0.5163101,0.49178424,0,C
MC1_24622,MC1,24622,670,0,0.5223246,0.50483954,0.5101707,0.4873591,0,C
MC1_97661,MC1,97661,587,30,0.6357206,0.51845896,0.5267553,0.50097764,1,C
MC1_163398,MC1,163398,670,0,0.52857286,0.5114394,0.52278394,0.4939673,0,C
MC1_184924,MC1,184924,670,0,0.61420745,0.5150893,0.5259361,0.49651998,0,C
MC1_107796,MC1,107796,670,0,0.52588445,0.5084239,0.5172344,0.49093372,0,C
MC1_141330,MC1,141330,670,0,0.52242774,0.5049975,0.5103767,0.48759502,0,C
MC1_144960,MC1,144960,670,0,0.52511394,0.507658,0.5157103,0.49017438,0,C
MC1_189319,MC1,189319,670,0,0.6354579,0.5160453,0.52673364,0.4967397,0,C
MC1_107542,MC1,107542,670,0,0.52791184,0.51048416,0.52120835,0.49299288,0,C
MC1_24608,MC1,24608,670,0,0.52597946,0.5089837,0.5174425,0.4920639,0,C
MC1_27270,MC1,27270,670,0,0.5226117,0.5057407,0.51075655,0.48764047,0,C
MC1_108691,MC1,108691,670,0,0.5183028,0.50087446,0.50208306,0.48368105,0,C
MC1_197248,MC1,197248,670,0,0.5153476,0.4978615,0.49619704,0.48056456,0,C
MC1_121926,MC1,121926,658,0,0.5213549,0.5041866,0.5082309,0.48702347,0,C
MC1_80270,MC1,80270,670,0,0.5282738,0.5115856,0.5220094,0.4946277,0,C
MC1_191577,MC1,191577,670,0,0.5254782,0.5080236,0.51643896,0.49052572,0,C
MC1_38613,MC1,38613,670,0,0.5252154,0.5077484,0.51589435,0.49025878,0,C
MC1_102721,MC1,102721,670,0,0.53294736,0.5127651,0.5241893,0.49529755,0,C
MC1_37617,MC1,37617,670,0,0.5257523,0.5082936,0.5169731,0.49080205,0,C
MC1_35487,MC1,35487,80,0,0.64308596,0.51737255,3.252433e-07,0.52831334,0,C
MC1_109316,MC1,109316,670,0,0.52427787,0.5068163,0.51407397,0.48933908,0,C
MC1_146870,MC1,146870,670,0,0.5279772,0.51070243,0.5213646,0.49397463,0,C
MC1_1492,MC1,1492,670,0,0.52597684,0.5085574,0.5174044,0.49115217,0,C
MC1_180833,MC1,180833,670,0,0.6436259,0.5172397,0.5287025,0.4969312,0,C
MC1_129906,MC1,129906,670,0,0.5225637,0.50639987,0.5106575,0.48761576,0,C
MC1_92958,MC1,92958,670,0,0.518133,0.50069577,0.501769,0.4834644,0,C
MC1_100249,MC1,100249,591,30,0.60945714,0.5172076,0.5257996,0.5007989,1,C
MC1_178766,MC1,178766,670,0,0.52802193,0.51126784,0.5214429,0.49823722,0,C
MC1_39349,MC1,39349,632,28,0.6435332,0.5131938,1.7431002e-09,0.4998658,1,C
MC1_41274,MC1,41274,670,0,0.5219807,0.5068183,0.5094865,0.49232388,0,C
MC1_87150,MC1,87150,670,0,0.5294135,0.512707,0.5241309,0.49526286,0,C
MC1_53755,MC1,53755,670,0,0.5203693,0.50289136,0.50626606,0.48545533,0,C
MC1_196161,MC1,196161,670,0,0.5202034,0.50271595,0.50593334,0.4852399,0,C
MC1_11615,MC1,11615,670,0,0.52562743,0.50835323,0.5167239,0.49263266,0,C
MC1_48924,MC1,48924,670,0,0.5280515,0.51078,0.5215449,0.49328485,0,C
MC1_32090,MC1,32090,670,0,0.52222776,0.50473857,0.5099849,0.4872539,0,C
