model,disk_id,drive_score,drive_label,n_final_windows,final_window_start,final_window_end,fold
MB2,21762,0.4931526780128479,0,30,2019-11-01,2019-11-30,B
MB2,21768,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,21816,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,22054,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,22187,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,22439,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,22488,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,22495,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,22709,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,22847,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,23015,0.4931526780128479,0,30,2018-06-18,2018-07-17,B
MB2,23093,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,23217,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,23292,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,23418,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,23524,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,23570,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,23766,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,23880,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,24021,0.4931526780128479,0,30,2019-10-19,2019-11-17,B
MB2,24137,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,24373,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,24506,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,24528,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,24956,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,25011,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,25175,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,25358,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,25399,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,25618,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,25716,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,25718,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,25989,0.4931526780128479,0,30,2019-10-30,2019-11-28,B
MB2,25997,0.4931526780128479,0,30,2019-10-30,2019-11-28,B
MB2,26135,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,26247,0.4931526780128479,0,30,2019-10-19,2019-11-17,B
MB2,26441,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,26497,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,26508,0.4931526780128479,0,30,2019-04-23,2019-05-22,B
MB2,26980,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,27201,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,27400,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,27620,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,27810,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,27876,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,27936,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,27939,0.4931526780128479,0,30,2019-08-24,2019-09-22,B
MB2,28115,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,28204,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,28219,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,28542,0.4931526780128479,0,30,2019-10-30,2019-11-28,B
MB2,28578,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,28717,0.4931526780128479,1,30,2019-07-24,2019-08-22,B
MB2,28926,0.4931526780128479,0,30,2019-04-06,2019-05-05,B
MB2,28964,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,29002,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,29256,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,29289,0.4931526780128479,0,30,2019-10-19,2019-11-17,B
MB2,29518,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,29732,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,29908,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,30003,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,30192,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,30373,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,30393,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,30597,0.4931526780128479,0,30,2019-10-19,2019-11-17,B
MB2,30805,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,30811,0.4931526780128479,0,30,2019-10-19,2019-11-17,B
MB2,30831,0.4931526780128479,0,30,2019-05-20,2019-06-18,B
MB2,31017,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31042,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31207,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31217,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31296,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31297,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31305,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31336,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31470,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31486,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31561,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31650,0.4931526780128479,0,30,2019-11-01,2019-11-30,B
MB2,31775,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31856,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31883,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,31986,0.4931526780128479,0,30,2019-10-30,2019-11-28,B
MB2,32027,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,32047,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,32480,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,32613,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,32911,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,33198,0.4931526780128479,0,30,2019-09-17,2019-10-16,B
MB2,33273,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,33289,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,33351,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,33390,0.4931526780128479,0,30,2018-12-27,2019-01-25,B
MB2,33518,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,33568,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,33633,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,33833,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,33906,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,34117,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,34275,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,34287,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,34306,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,34338,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,34408,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,34521,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,34671,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,34941,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,35257,0.4931526780128479,0,30,2019-10-19,2019-11-17,B
MB2,35299,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,35314,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,35374,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,35745,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,35773,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,35782,0.3850126336018244,0,30,2019-11-02,2019-12-01,B
MB2,36017,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,36039,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,36069,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,36070,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,36776,0.4931526780128479,1,30,2018-05-01,2018-05-30,B
MB2,37024,0.4931526780128479,0,21,2018-01-31,2018-02-20,B
MB2,37206,0.25661066770553587,0,30,2019-11-02,2019-12-01,B
MB2,37211,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,37313,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,37434,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,37523,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,37652,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,37738,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,38001,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,38048,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,38050,4.214147684057453e-25,0,30,2019-11-01,2019-11-30,B
MB2,38174,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,38240,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,38329,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,38577,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,38617,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,38772,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,38817,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,38861,0.4931526780128479,0,30,2019-10-19,2019-11-17,B
MB2,38906,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,39148,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,39168,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,39202,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,39433,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,39457,0.4931526780128479,0,30,2019-09-27,2019-10-26,B
MB2,39508,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,39512,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,39520,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,39679,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,39742,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,39907,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,39978,0.4931526780128479,0,30,2019-10-24,2019-11-22,B
MB2,40186,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,40389,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,40467,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,40490,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,40522,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,40805,0.4931526780128479,0,30,2018-12-30,2019-01-28,B
MB2,40808,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,40814,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,40939,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,40945,0.4931526780128479,0,30,2019-07-08,2019-08-06,B
MB2,41159,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,41208,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,41334,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,41341,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,41404,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,41540,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,41603,0.4931526780128479,0,30,2019-10-19,2019-11-17,B
MB2,41615,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,41731,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,41738,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,41930,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42036,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42108,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42116,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42224,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42250,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42458,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42491,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42524,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42782,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42794,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42955,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,42959,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,43083,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,43143,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,43483,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,43537,0.4931526780128479,0,30,2019-10-07,2019-11-05,B
MB2,43898,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,43907,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,44079,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,44127,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,44202,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,44272,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,44287,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,44495,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,44739,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,44899,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,44970,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,44971,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,45023,0.4931526780128479,0,30,2018-03-19,2018-04-17,B
MB2,45175,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,45676,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,45896,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,46165,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,46191,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,46359,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,46457,0.4931526780128479,0,30,2019-10-19,2019-11-17,B
MB2,46475,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,46624,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,46750,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,46824,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,46871,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,46942,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,46985,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,47026,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,47034,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,47043,0.4931526780128479,0,30,2019-10-30,2019-11-28,B
MB2,47154,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,47499,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,47597,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,47719,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,47756,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,47790,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,47840,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,48197,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,48334,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,48484,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,48512,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,48585,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,48728,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,48786,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,49072,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MB2,49118,0.4931526780128479,0,30,2019-11-02,2019-12-01,B
MC1,7,0.4949793487787247,0,30,2019-11-02,2019-12-01,C
MC1,15,0.5006322334210078,0,30,2019-11-02,2019-12-01,C
MC1,61,0.5115369518597921,0,30,2019-11-02,2019-12-01,C
MC1,161,0.49513967434565226,0,30,2019-11-02,2019-12-01,C
MC1,164,0.4951430131991704,0,30,2019-11-02,2019-12-01,C
MC1,223,0.49615870614846547,0,30,2019-10-03,2019-11-01,C
MC1,407,0.49138917624950407,0,30,2019-11-02,2019-12-01,C
MC1,431,0.500062886873881,0,30,2019-11-02,2019-12-01,C
MC1,452,0.5255491455396016,0,30,2019-11-02,2019-12-01,C
MC1,565,0.48115335603555043,0,30,2019-11-02,2019-12-01,C
MC1,671,0.48780523737271625,0,30,2019-11-02,2019-12-01,C
MC1,703,0.5022581617037455,0,30,2019-11-02,2019-12-01,C
MC1,731,0.5032332479953766,0,30,2019-11-02,2019-12-01,C
MC1,770,0.5032363792260488,0,30,2019-11-02,2019-12-01,C
MC1,890,0.5130620658397674,1,30,2019-06-20,2019-07-19,C
MC1,1084,0.48120341897010804,0,30,2019-11-02,2019-12-01,C
MC1,1155,0.49743906954924266,0,30,2019-11-02,2019-12-01,C
MC1,1230,0.5178584059079488,0,30,2019-11-02,2019-12-01,C
MC1,1271,0.49466602901617684,0,30,2019-05-23,2019-06-21,C
MC1,1306,0.5075830399990082,0,30,2019-11-02,2019-12-01,C
MC1,1406,0.5005015860001246,0,30,2019-11-02,2019-12-01,C
MC1,1465,0.4838300327459971,0,30,2019-11-02,2019-12-01,C
MC1,1492,0.49190448224544525,0,30,2019-11-02,2019-12-01,C
MC1,1510,0.4860907475153605,0,30,2019-11-02,2019-12-01,C
MC1,1637,0.49434050818284353,0,30,2019-11-02,2019-12-01,C
MC1,1854,0.5038528919219971,0,30,2019-11-02,2019-12-01,C
MC1,2032,0.4865166405836741,0,30,2019-11-02,2019-12-01,C
MC1,2624,0.5148044387499492,0,30,2018-12-27,2019-01-25,C
MC1,2835,0.4982195615768433,0,30,2019-11-02,2019-12-01,C
MC1,2891,0.49949570099512736,0,30,2019-11-02,2019-12-01,C
MC1,2925,0.5125610450903575,0,30,2019-11-02,2019-12-01,C
MC1,2977,0.4968070944150289,0,30,2019-11-02,2019-12-01,C
MC1,2990,0.5001434733470281,0,30,2019-11-02,2019-12-01,C
MC1,3188,0.5095500032107035,0,30,2019-11-02,2019-12-01,C
MC1,3300,0.5186136742432912,0,30,2019-11-02,2019-12-01,C
MC1,3341,0.49532141784826916,0,30,2019-06-21,2019-07-20,C
MC1,3510,0.4973435451587041,0,30,2019-11-02,2019-12-01,C
MC1,3566,0.49470607936382294,0,30,2019-11-02,2019-12-01,C
MC1,3637,0.5050587753454844,0,30,2019-11-02,2019-12-01,C
MC1,3717,0.4980496674776077,0,30,2019-11-02,2019-12-01,C
MC1,3776,0.4973391344149907,0,30,2019-11-02,2019-12-01,C
MC1,3793,0.5188322007656098,0,30,2019-07-19,2019-08-17,C
MC1,3879,0.4978753676017125,0,30,2019-11-02,2019-12-01,C
MC1,3914,0.5121851861476898,0,30,2019-11-02,2019-12-01,C
MC1,4356,0.4968307415644328,1,30,2019-09-02,2019-10-01,C
MC1,4373,0.4878339946269989,0,30,2019-11-02,2019-12-01,C
MC1,4414,0.492446834842364,0,30,2019-08-14,2019-09-12,C
MC1,4442,0.504047836860021,0,30,2019-11-02,2019-12-01,C
MC1,4500,0.4869229346513748,0,30,2019-11-02,2019-12-01,C
MC1,4531,0.5034545520941417,0,30,2019-11-02,2019-12-01,C
MC1,4593,0.5077808380126954,0,30,2019-11-02,2019-12-01,C
MC1,4624,0.5050513267517089,0,30,2019-11-02,2019-12-01,C
MC1,4807,0.5080318073431651,0,30,2019-11-02,2019-12-01,C
MC1,5154,0.4912841280301412,0,30,2019-11-02,2019-12-01,C
MC1,5386,0.5067532539367676,0,30,2019-11-02,2019-12-01,C
MC1,5396,0.5040487627188365,1,30,2019-05-03,2019-06-01,C
MC1,5551,0.5953736146291096,0,30,2019-11-02,2019-12-01,C
MC1,5968,0.49714112281799316,0,30,2019-11-02,2019-12-01,C
MC1,6124,0.48440953890482585,0,30,2019-11-02,2019-12-01,C
MC1,6222,0.4998899390300115,0,30,2019-11-02,2019-12-01,C
MC1,6242,0.5049043814341228,0,30,2019-11-02,2019-12-01,C
MC1,6472,0.4940825233856837,0,30,2019-10-19,2019-11-17,C
MC1,6501,0.5103663702805837,0,30,2019-11-02,2019-12-01,C
MC1,6512,0.5077955563863118,0,30,2019-11-02,2019-12-01,C
MC1,6549,0.4981088121732076,0,30,2019-11-02,2019-12-01,C
MC1,6736,0.503749406337738,0,30,2019-11-02,2019-12-01,C
MC1,6789,0.5166709264119466,0,30,2019-11-02,2019-12-01,C
MC1,6801,0.49931700925032296,0,30,2019-11-02,2019-12-01,C
MC1,6802,0.5013198117415111,0,30,2019-11-02,2019-12-01,C
MC1,7112,0.49968175689379374,0,30,2019-11-02,2019-12-01,C
MC1,7209,0.5118257264296214,0,30,2019-11-02,2019-12-01,C
MC1,7246,0.4876665492852529,0,30,2019-11-02,2019-12-01,C
MC1,7251,0.4910274902979533,0,30,2019-11-02,2019-12-01,C
MC1,7298,0.5125055253505707,0,30,2019-11-02,2019-12-01,C
MC1,7425,0.5034118274847666,0,30,2019-10-19,2019-11-17,C
MC1,7447,0.5109001596768697,0,30,2019-11-02,2019-12-01,C
MC1,7498,0.49670160611470543,0,30,2019-11-02,2019-12-01,C
MC1,7689,0.5086316545804341,0,30,2019-11-02,2019-12-01,C
MC1,7715,0.5060074905554454,0,30,2019-11-02,2019-12-01,C
MC1,7800,0.4848925540844599,0,30,2019-11-02,2019-12-01,C
MC1,7937,0.4983353763818741,0,30,2019-11-02,2019-12-01,C
MC1,8242,0.519305960337321,0,30,2018-12-29,2019-01-27,C
MC1,8394,0.5053384462992351,0,30,2019-11-02,2019-12-01,C
MC1,8613,0.4932397703329722,0,30,2019-10-19,2019-11-17,C
MC1,8765,0.4931354115406672,0,30,2019-11-02,2019-12-01,C
MC1,8923,0.5033474485079448,0,30,2019-11-02,2019-12-01,C
MC1,9081,0.48328055838743844,0,30,2019-11-02,2019-12-01,C
MC1,9151,0.4890745331843694,0,30,2019-11-02,2019-12-01,C
MC1,9296,0.5098322212696076,0,30,2019-11-02,2019-12-01,C
MC1,9385,0.487686683734258,0,30,2019-11-02,2019-12-01,C
MC1,9404,0.48667613168557483,0,30,2019-11-02,2019-12-01,C
MC1,9408,0.5030202845732371,0,30,2019-11-02,2019-12-01,C
MC1,9472,0.4971935381491979,0,30,2019-11-02,2019-12-01,C
MC1,9583,0.48619928658008577,0,30,2019-11-02,2019-12-01,C
MC1,9612,0.5101363440354665,0,30,2019-11-02,2019-12-01,C
MC1,9628,0.5051988581816356,0,30,2019-11-02,2019-12-01,C
MC1,9654,0.4846010039250056,0,30,2019-11-02,2019-12-01,C
MC1,10033,0.48872204025586446,0,30,2019-11-02,2019-12-01,C
MC1,10141,0.5031607588132222,0,30,2019-11-02,2019-12-01,C
MC1,10271,0.5032393614451091,0,30,2019-11-02,2019-12-01,C
MC1,10333,0.5022529582182567,0,30,2019-11-02,2019-12-01,C
MC1,10385,0.48120183845361075,0,30,2019-11-02,2019-12-01,C
MC1,10596,0.4814568102359772,0,30,2019-11-02,2019-12-01,C
MC1,10607,0.497164652744929,0,30,2019-11-02,2019-12-01,C
MC1,10610,0.4812119742234548,0,30,2019-11-02,2019-12-01,C
MC1,10719,0.5102087994416554,0,30,2019-11-02,2019-12-01,C
MC1,10746,0.4988225112358729,0,30,2019-11-02,2019-12-01,C
MC1,10831,0.49200962285200756,0,30,2019-11-02,2019-12-01,C
MC1,11218,0.4951942016681035,0,30,2019-11-02,2019-12-01,C
MC1,11227,0.4951942016681035,0,30,2019-11-02,2019-12-01,C
MC1,11348,0.4842942396799723,0,30,2019-11-02,2019-12-01,C
MC1,11394,0.5035395383834839,0,30,2019-10-19,2019-11-17,C
MC1,11397,0.5035388708114624,0,30,2019-10-19,2019-11-17,C
MC1,11500,0.498339714606603,1,30,2019-09-01,2019-09-30,C
MC1,11615,0.49323825538158417,0,30,2019-11-02,2019-12-01,C
MC1,11623,0.5102374176184337,0,30,2019-11-02,2019-12-01,C
MC1,11863,0.48859336276849114,0,30,2019-11-02,2019-12-01,C
MC1,11879,0.5171663880348205,0,30,2019-11-02,2019-12-01,C
MC1,11948,0.4866757780313492,0,30,2019-11-02,2019-12-01,C
MC1,11968,0.4812654117743174,0,30,2019-11-02,2019-12-01,C
MC1,12022,0.4924215257167816,0,30,2019-11-02,2019-12-01,C
MC1,12045,0.5000841349363327,0,30,2019-11-02,2019-12-01,C
MC1,12120,0.4957671155532201,0,30,2019-11-02,2019-12-01,C
MC1,12610,0.4959324518839518,0,30,2019-11-02,2019-12-01,C
MC1,12779,0.49498011569182077,0,30,2019-11-02,2019-12-01,C
MC1,12988,0.4984472076098124,1,30,2019-09-19,2019-10-18,C
MC1,13015,0.49559800465365245,0,30,2018-08-19,2018-09-17,C
MC1,13138,0.49609037935733796,0,30,2019-10-03,2019-11-01,C
MC1,13139,0.496092559893926,0,30,2019-10-03,2019-11-01,C
MC1,13174,0.49730107287565867,0,30,2019-11-02,2019-12-01,C
MC1,13400,0.5053978264331818,0,30,2019-11-02,2019-12-01,C
MC1,13584,0.5104341963926952,0,30,2019-11-02,2019-12-01,C
MC1,13670,0.512476642926534,0,30,2019-11-02,2019-12-01,C
MC1,13730,0.49588769177595776,0,30,2019-11-02,2019-12-01,C
MC1,13773,0.4904236614704132,0,30,2019-10-19,2019-11-17,C
MC1,13915,0.4997365484635035,0,30,2019-11-02,2019-12-01,C
MC1,14238,0.49804514249165854,0,30,2019-11-02,2019-12-01,C
MC1,14311,0.5164676507314047,1,30,2018-06-17,2018-07-16,C
MC1,14326,0.5027870694796245,0,30,2019-11-02,2019-12-01,C
MC1,14455,0.48620350658893585,0,30,2019-11-02,2019-12-01,C
MC1,14665,0.518126102288564,0,30,2019-11-01,2019-11-30,C
MC1,14738,0.49258475402990975,0,30,2019-11-02,2019-12-01,C
MC1,14878,0.49645898838837943,0,30,2019-07-11,2019-08-09,C
MC1,14935,0.5087899545828501,0,30,2019-11-02,2019-12-01,C
MC1,15011,0.4922953426837921,0,30,2019-11-02,2019-12-01,C
MC1,15316,0.49270436068375906,0,30,2019-11-02,2019-12-01,C
MC1,15443,0.5158351163069407,0,30,2019-11-02,2019-12-01,C
MC1,15604,0.49606058100859324,0,30,2019-11-02,2019-12-01,C
MC1,15990,0.4983333766460419,0,30,2019-11-02,2019-12-01,C
MC1,15991,0.4983327070871989,0,30,2019-11-02,2019-12-01,C
MC1,16194,0.5033986608187357,0,30,2019-11-02,2019-12-01,C
MC1,16261,0.49434470931688945,0,30,2019-11-02,2019-12-01,C
